ID,レア度,Lv,二つ名,サポート名,得意トレ,グループ,特殊固有,友情ボナ,やる気効果,スピボナ,スタボナ,パワボナ,根性ボナ,賢さボナ,トレ効果,初期スピ,初期スタ,初期パワ,初期根性,初期賢さ,初期絆,レースボナ,ファンボナ,ヒントLv,ヒント率,得意率,イベ回復,イベ効果,失敗率,体力消費,Spボナ,友情回復,スキル個数,固有1,固有2,固有1効果量,固有2効果量
準備運動は怠るべからず40,SR,40,準備運動は怠るべからず,イクノディクタス,賢さ,,,23,0,0,0,0,0,0,8,0,0,0,0,28,20,5,13,0,0,35,0,0,0,0,0,0,6,賢さボナ,得意率,1,20
準備運動は怠るべからず45,SR,45,準備運動は怠るべからず,イクノディクタス,賢さ,,,25,0,0,0,0,0,0,10,0,0,0,0,30,20,5,15,0,0,35,0,0,0,0,1,0,6,賢さボナ,得意率,1,20
むじゃむじゃむじゃき25,SR,25,むじゃむじゃむじゃき,ナイスネイチャ,賢さ,,,15,20,0,0,0,0,0,5,0,0,0,0,0,25,5,10,0,0,0,0,0,0,0,0,0,9,,,,
むじゃむじゃむじゃき30,SR,30,むじゃむじゃむじゃき,ナイスネイチャ,賢さ,,,16,23,0,0,0,0,0,6,0,0,0,0,0,26,5,11,0,0,0,0,0,0,0,0,1,9,,,,
むじゃむじゃむじゃき35,SR,35,むじゃむじゃむじゃき,ナイスネイチャ,賢さ,,,18,26,0,0,0,0,0,7,0,0,0,0,0,27,5,12,0,0,0,0,0,0,0,0,3,9,トレ効果,初期賢さ,5,20
むじゃむじゃむじゃき40,SR,40,むじゃむじゃむじゃき,ナイスネイチャ,賢さ,,,20,30,0,0,0,0,0,8,0,0,0,0,0,28,5,13,0,0,0,0,0,0,0,0,3,9,トレ効果,初期賢さ,5,20
むじゃむじゃむじゃき45,SR,45,むじゃむじゃむじゃき,ナイスネイチャ,賢さ,,,20,30,0,0,0,0,1,10,0,0,0,0,0,30,5,15,0,0,0,0,0,0,0,0,3,9,トレ効果,初期賢さ,5,20
あなたにささげる25,SR,25,あなたにささげる,ニシノフラワー,パワー,,,15,30,0,0,0,0,0,0,0,0,15,0,0,20,5,15,0,0,35,0,0,0,0,0,0,6,やる気効果,レースボナ,15,5
あなたにささげる30,SR,30,あなたにささげる,ニシノフラワー,パワー,,,16,32,0,0,0,0,0,0,0,0,16,0,0,21,6,16,1,20,38,0,0,0,0,0,0,6,やる気効果,レースボナ,15,5
あなたにささげる35,SR,35,あなたにささげる,ニシノフラワー,パワー,,,18,35,0,0,0,0,0,0,0,0,18,0,0,22,7,17,1,25,42,0,0,0,0,0,0,6,やる気効果,レースボナ,15,5
あなたにささげる40,SR,40,あなたにささげる,ニシノフラワー,パワー,,,20,37,0,0,0,0,0,0,0,0,20,0,0,23,8,18,2,30,46,0,0,0,0,0,0,6,やる気効果,レースボナ,15,5
あなたにささげる45,SR,45,あなたにささげる,ニシノフラワー,パワー,,,20,40,0,0,1,0,0,0,0,0,20,0,0,25,10,20,2,30,50,0,0,0,0,0,0,6,やる気効果,レースボナ,15,5
おすすめ本、あります！25,SR,25,おすすめ本、あります！,ゼンノロブロイ,スタミナ,,,15,30,0,0,0,0,0,5,0,0,0,0,0,15,0,0,2,40,0,0,0,0,0,0,0,9,友情ボナ,初期スタ,10,20
おすすめ本、あります！30,SR,30,おすすめ本、あります！,ゼンノロブロイ,スタミナ,,,16,32,0,0,0,0,0,5,0,0,0,0,0,16,0,0,2,42,30,0,0,0,0,0,0,9,友情ボナ,初期スタ,10,20
おすすめ本、あります！35,SR,35,おすすめ本、あります！,ゼンノロブロイ,スタミナ,,,18,35,0,0,0,0,0,5,0,0,0,0,0,18,0,0,2,45,45,0,0,0,0,0,0,9,友情ボナ,初期スタ,10,20
おすすめ本、あります！40,SR,40,おすすめ本、あります！,ゼンノロブロイ,スタミナ,,,20,37,0,0,0,0,0,5,0,0,0,0,0,20,0,0,2,47,60,0,0,0,0,0,0,9,友情ボナ,初期スタ,10,20
おすすめ本、あります！45,SR,45,おすすめ本、あります！,ゼンノロブロイ,スタミナ,,,20,40,0,1,0,0,0,5,0,0,0,0,0,20,0,0,3,50,60,0,0,0,0,0,0,9,友情ボナ,初期スタ,10,20
世界の真珠、その名は25,SR,25,世界の真珠、その名は,シーキングザパール,根性,,,25,30,0,0,0,0,0,0,0,0,0,0,0,20,5,10,0,0,35,0,0,0,0,0,0,7,友情ボナ,初期絆,10,15
世界の真珠、その名は30,SR,30,世界の真珠、その名は,シーキングザパール,根性,,,26,32,0,0,0,0,0,0,0,0,0,0,0,21,5,11,1,20,38,0,0,0,0,0,0,7,友情ボナ,初期絆,10,15
世界の真珠、その名は35,SR,35,世界の真珠、その名は,シーキングザパール,根性,,,27,35,0,0,0,0,0,0,0,0,0,0,0,22,5,12,1,25,42,0,0,0,0,0,0,7,友情ボナ,初期絆,10,15
世界の真珠、その名は40,SR,40,世界の真珠、その名は,シーキングザパール,根性,,,28,37,0,0,0,0,0,0,0,0,0,0,0,23,5,13,2,30,46,0,0,0,0,0,0,7,友情ボナ,初期絆,10,15
世界の真珠、その名は45,SR,45,世界の真珠、その名は,シーキングザパール,根性,,,30,40,0,0,0,0,0,0,0,0,0,0,0,25,5,15,2,30,50,0,0,0,0,1,0,7,友情ボナ,初期絆,10,15
頑張るキミに！25,SR,25,頑張るキミに！,アイネスフウジン,賢さ,,,20,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,2,40,50,0,0,0,0,0,3,6,やる気効果,レースボナ,15,5
頑張るキミに！30,SR,30,頑張るキミに！,アイネスフウジン,賢さ,,,21,10,0,0,0,0,0,0,0,0,0,0,15,15,0,0,2,42,53,0,0,0,0,0,3,6,やる気効果,レースボナ,15,5
頑張るキミに！35,SR,35,頑張るキミに！,アイネスフウジン,賢さ,,,22,15,0,0,0,0,0,0,0,0,0,0,15,15,0,0,2,45,57,0,0,0,0,0,3,6,やる気効果,レースボナ,15,5
頑張るキミに！40,SR,40,頑張るキミに！,アイネスフウジン,賢さ,,,23,20,0,0,0,0,0,0,0,0,0,0,15,15,0,0,2,47,61,0,0,0,0,0,3,6,やる気効果,レースボナ,15,5
頑張るキミに！45,SR,45,頑張るキミに！,アイネスフウジン,賢さ,,,25,20,0,0,0,0,1,0,0,0,0,0,15,15,0,0,3,50,65,0,0,0,0,0,4,6,やる気効果,レースボナ,15,5
///WARNING GATE///25,SR,25,///WARNING GATE///,シンコウウインディ,スピード,,,20,20,0,0,0,0,0,0,20,0,0,0,0,0,5,15,0,0,20,0,0,0,0,0,0,5,友情ボナ,初期絆,10,15
///WARNING GATE///30,SR,30,///WARNING GATE///,シンコウウインディ,スピード,,,21,23,0,0,0,0,0,1,21,0,0,0,0,0,6,16,0,0,25,0,0,0,0,0,0,5,友情ボナ,初期絆,10,15
///WARNING GATE///35,SR,35,///WARNING GATE///,シンコウウインディ,スピード,,,22,26,0,0,0,0,0,3,22,0,0,0,0,0,7,17,0,0,30,0,0,0,0,0,0,5,友情ボナ,初期絆,10,15
///WARNING GATE///40,SR,40,///WARNING GATE///,シンコウウインディ,スピード,,,23,30,0,0,0,0,0,5,23,0,0,0,0,0,8,18,0,0,35,0,0,0,0,0,0,5,友情ボナ,初期絆,10,15
///WARNING GATE///45,SR,45,///WARNING GATE///,シンコウウインディ,スピード,,,25,30,1,0,0,0,0,5,25,0,0,0,0,0,10,20,0,0,35,0,0,0,0,0,0,5,友情ボナ,初期絆,10,15
泥濘一笑、真っつぐに25,SR,25,泥濘一笑、真っつぐに,イナリワン,パワー,,,20,0,0,0,0,0,0,5,0,0,15,0,0,15,0,0,2,40,0,0,0,0,0,0,0,9,友情ボナ,スタボナ,10,1
泥濘一笑、真っつぐに30,SR,30,泥濘一笑、真っつぐに,イナリワン,パワー,,,21,0,0,0,0,0,0,5,0,0,16,0,0,16,0,0,2,42,30,0,0,0,0,0,0,9,友情ボナ,スタボナ,10,1
泥濘一笑、真っつぐに35,SR,35,泥濘一笑、真っつぐに,イナリワン,パワー,,,22,0,0,0,0,0,0,5,0,0,18,0,0,18,0,0,2,45,45,0,0,0,0,0,0,9,友情ボナ,スタボナ,10,1
泥濘一笑、真っつぐに40,SR,40,泥濘一笑、真っつぐに,イナリワン,パワー,,,23,0,0,0,0,0,0,5,0,0,20,0,0,20,0,0,2,47,60,0,0,0,0,0,0,9,友情ボナ,スタボナ,10,1
泥濘一笑、真っつぐに45,SR,45,泥濘一笑、真っつぐに,イナリワン,パワー,,,25,0,0,0,1,0,0,5,0,0,20,0,0,20,0,0,3,50,60,0,0,0,0,0,0,9,友情ボナ,スタボナ,10,1
泥まみれのコンパネーロ25,SR,25,泥まみれのコンパネーロ,エルコンドルパサー,スピード,,,15,20,0,0,0,0,0,0,0,0,0,0,0,15,5,15,0,0,35,0,0,0,0,0,0,6,スピボナ,得意率,1,20
泥まみれのコンパネーロ30,SR,30,泥まみれのコンパネーロ,エルコンドルパサー,スピード,,,16,23,0,0,0,0,0,1,0,0,0,0,0,16,6,16,0,0,38,0,0,0,0,0,0,6,スピボナ,得意率,1,20
泥まみれのコンパネーロ35,SR,35,泥まみれのコンパネーロ,エルコンドルパサー,スピード,,,18,26,0,0,0,0,0,3,0,0,0,0,0,18,7,17,0,0,42,0,0,0,0,0,0,6,スピボナ,得意率,1,20
泥まみれのコンパネーロ40,SR,40,泥まみれのコンパネーロ,エルコンドルパサー,スピード,,,20,30,0,0,0,0,0,5,0,0,0,0,0,20,8,18,0,0,46,0,0,0,0,0,0,6,スピボナ,得意率,1,20
泥まみれのコンパネーロ45,SR,45,泥まみれのコンパネーロ,エルコンドルパサー,スピード,,,20,30,0,0,1,0,0,5,0,0,0,0,0,20,10,20,0,0,50,0,0,0,0,0,0,6,スピボナ,得意率,1,20
その心に吹きすさぶ25,SR,25,その心に吹きすさぶ,メジロアルダン,賢さ,,,15,30,0,0,0,0,0,0,0,0,0,0,0,15,0,0,2,40,20,0,0,0,0,0,3,6,やる気効果,ヒント率,15,20
その心に吹きすさぶ30,SR,30,その心に吹きすさぶ,メジロアルダン,賢さ,,,16,32,0,0,0,0,0,1,0,0,0,0,0,16,0,0,2,42,25,0,0,0,0,0,3,6,やる気効果,ヒント率,15,20
その心に吹きすさぶ35,SR,35,その心に吹きすさぶ,メジロアルダン,賢さ,,,18,35,0,0,0,0,0,3,0,0,0,0,0,18,0,0,2,45,30,0,0,0,0,0,3,6,やる気効果,ヒント率,15,20
その心に吹きすさぶ40,SR,40,その心に吹きすさぶ,メジロアルダン,賢さ,,,20,37,0,0,0,0,0,5,0,0,0,0,0,20,0,0,2,47,35,0,0,0,0,0,3,6,やる気効果,ヒント率,15,20
その心に吹きすさぶ45,SR,45,その心に吹きすさぶ,メジロアルダン,賢さ,,,20,40,0,0,0,0,1,5,0,0,0,0,0,20,0,0,3,50,35,0,0,0,0,0,4,6,やる気効果,ヒント率,15,20
nail on Turf25,SR,25,nail on Turf,トーセンジョーダン,スタミナ,,,25,20,0,0,0,0,0,0,0,15,0,0,0,25,0,0,0,0,35,0,0,0,0,0,0,7,やる気効果,レースボナ,15,5
nail on Turf30,SR,30,nail on Turf,トーセンジョーダン,スタミナ,,,26,23,0,0,0,0,0,0,0,16,0,0,0,26,0,0,1,20,38,0,0,0,0,0,0,7,やる気効果,レースボナ,15,5
nail on Turf35,SR,35,nail on Turf,トーセンジョーダン,スタミナ,,,27,26,0,0,0,0,0,0,0,18,0,0,0,27,0,0,1,25,42,0,0,0,0,0,0,7,やる気効果,レースボナ,15,5
nail on Turf40,SR,40,nail on Turf,トーセンジョーダン,スタミナ,,,28,30,0,0,0,0,0,0,0,20,0,0,0,28,0,0,2,30,46,0,0,0,0,0,0,7,やる気効果,レースボナ,15,5
nail on Turf45,SR,45,nail on Turf,トーセンジョーダン,スタミナ,,,30,30,0,1,0,0,0,0,0,20,0,0,0,30,0,0,2,30,50,0,0,0,0,0,0,7,やる気効果,レースボナ,15,5
GRMAラーメン♪25,SR,25,GRMAラーメン♪,ファインモーション,パワー,,,20,0,0,0,0,0,0,5,0,0,0,0,0,0,5,10,0,0,20,0,0,0,0,0,0,6,パワボナ,初期絆,1,15
GRMAラーメン♪30,SR,30,GRMAラーメン♪,ファインモーション,パワー,,,21,0,0,0,0,0,0,6,0,0,0,0,0,0,5,11,1,20,25,0,0,0,0,0,0,6,パワボナ,初期絆,1,15
GRMAラーメン♪35,SR,35,GRMAラーメン♪,ファインモーション,パワー,,,22,0,0,0,0,0,0,7,0,0,0,0,0,0,5,12,1,25,30,0,0,0,0,0,0,6,パワボナ,初期絆,1,15
GRMAラーメン♪40,SR,40,GRMAラーメン♪,ファインモーション,パワー,,,23,0,0,0,0,0,0,8,0,0,0,0,0,0,5,13,2,30,35,0,0,0,0,0,0,6,パワボナ,初期絆,1,15
GRMAラーメン♪45,SR,45,GRMAラーメン♪,ファインモーション,パワー,,,25,0,0,0,0,0,0,10,0,0,0,0,0,0,5,15,2,30,35,0,0,0,0,1,0,6,パワボナ,初期絆,1,15
一等星は揺らがない25,SR,25,一等星は揺らがない,シリウスシンボリ,根性,,,20,40,0,0,0,0,0,0,0,0,0,15,0,20,5,10,0,0,0,0,0,0,0,0,0,5,トレ効果,初期スピ,5,20
一等星は揺らがない30,SR,30,一等星は揺らがない,シリウスシンボリ,根性,,,21,42,0,0,0,0,0,0,0,0,0,16,0,21,5,11,0,0,30,0,0,0,0,0,0,5,トレ効果,初期スピ,5,20
一等星は揺らがない35,SR,35,一等星は揺らがない,シリウスシンボリ,根性,,,22,45,0,0,0,0,0,0,0,0,0,18,0,22,5,12,0,0,45,0,0,0,0,0,0,5,トレ効果,初期スピ,5,20
一等星は揺らがない40,SR,40,一等星は揺らがない,シリウスシンボリ,根性,,,23,47,0,0,0,0,0,0,0,0,0,20,0,23,5,13,0,0,60,0,0,0,0,0,0,5,トレ効果,初期スピ,5,20
一等星は揺らがない45,SR,45,一等星は揺らがない,シリウスシンボリ,根性,,,25,50,1,0,0,0,0,0,0,0,0,20,0,25,5,15,0,0,60,0,0,0,0,0,0,5,トレ効果,初期スピ,5,20
うるさい監視役25,SR,25,うるさい監視役,ウオッカ,スピード,,,20,40,0,0,0,0,0,0,0,0,0,0,0,15,0,0,1,10,20,0,0,0,0,0,0,10,トレ効果,ヒント率,5,20
うるさい監視役30,SR,30,うるさい監視役,ウオッカ,スピード,,,21,42,0,0,0,0,0,0,0,0,0,0,0,16,1,5,1,10,25,0,0,0,0,0,0,10,トレ効果,ヒント率,5,20
うるさい監視役35,SR,35,うるさい監視役,ウオッカ,スピード,,,22,45,0,0,0,0,0,0,0,0,0,0,0,18,3,7,1,10,30,0,0,0,0,0,0,10,トレ効果,ヒント率,5,20
うるさい監視役40,SR,40,うるさい監視役,ウオッカ,スピード,,,23,47,0,0,0,0,0,0,0,0,0,0,0,20,5,10,1,10,35,0,0,0,0,0,0,10,トレ効果,ヒント率,5,20
うるさい監視役45,SR,45,うるさい監視役,ウオッカ,スピード,,,25,50,0,0,1,0,0,0,0,0,0,0,0,20,5,10,1,10,35,0,0,0,0,0,0,10,トレ効果,ヒント率,5,20
鼓動が速まるクールダウン25,SR,25,鼓動が速まるクールダウン,メジロライアン,スタミナ,,,15,40,0,0,0,0,0,0,0,0,0,0,0,0,5,10,0,0,20,0,0,0,0,0,0,4,友情ボナ,根性ボナ,10,1
鼓動が速まるクールダウン30,SR,30,鼓動が速まるクールダウン,メジロライアン,スタミナ,,,16,42,0,0,0,0,0,0,0,0,0,0,0,10,5,11,0,0,25,0,0,0,0,0,0,4,友情ボナ,根性ボナ,10,1
鼓動が速まるクールダウン35,SR,35,鼓動が速まるクールダウン,メジロライアン,スタミナ,,,18,45,0,0,0,0,0,0,0,0,0,0,0,15,5,12,0,0,30,0,0,0,0,0,0,4,友情ボナ,根性ボナ,10,1
鼓動が速まるクールダウン40,SR,40,鼓動が速まるクールダウン,メジロライアン,スタミナ,,,20,47,0,0,0,0,0,0,0,0,0,0,0,20,5,13,0,0,35,0,0,0,0,0,0,4,友情ボナ,根性ボナ,10,1
鼓動が速まるクールダウン45,SR,45,鼓動が速まるクールダウン,メジロライアン,スタミナ,,,20,50,0,1,0,0,0,0,0,0,0,0,0,20,5,15,0,0,35,0,0,0,0,0,0,4,友情ボナ,根性ボナ,10,1
一等星を目指して25,SR,25,一等星を目指して,アドマイヤベガ,根性,,,25,20,0,0,0,0,0,0,0,0,0,0,0,15,5,15,0,0,20,0,0,0,0,0,0,6,スピボナ,レースボナ,1,5
一等星を目指して30,SR,30,一等星を目指して,アドマイヤベガ,根性,,,26,23,0,0,0,0,0,0,0,0,0,10,0,16,6,16,0,0,25,0,0,0,0,0,0,6,スピボナ,レースボナ,1,5
一等星を目指して35,SR,35,一等星を目指して,アドマイヤベガ,根性,,,27,26,0,0,0,0,0,0,0,0,0,15,0,18,7,17,0,0,30,0,0,0,0,0,0,6,スピボナ,レースボナ,1,5
一等星を目指して40,SR,40,一等星を目指して,アドマイヤベガ,根性,,,28,30,0,0,0,0,0,0,0,0,0,20,0,20,8,18,0,0,35,0,0,0,0,0,0,6,スピボナ,レースボナ,1,5
一等星を目指して45,SR,45,一等星を目指して,アドマイヤベガ,根性,,,30,30,0,0,1,0,0,0,0,0,0,20,0,20,10,20,0,0,35,0,0,0,0,0,0,6,スピボナ,レースボナ,1,5
響け！模範的あいさつ！25,SR,25,響け！模範的あいさつ！,サクラバクシンオー,パワー,,,15,0,0,0,0,0,0,5,0,0,15,0,0,0,5,15,0,0,35,0,0,0,0,0,0,9,友情ボナ,得意率,10,20
響け！模範的あいさつ！30,SR,30,響け！模範的あいさつ！,サクラバクシンオー,パワー,,,16,0,0,0,0,0,0,5,0,0,16,0,0,10,6,16,0,0,38,0,0,0,0,0,0,9,友情ボナ,得意率,10,20
響け！模範的あいさつ！35,SR,35,響け！模範的あいさつ！,サクラバクシンオー,パワー,,,18,0,0,0,0,0,0,5,0,0,18,0,0,15,7,17,0,0,42,0,0,0,0,0,0,9,友情ボナ,得意率,10,20
響け！模範的あいさつ！40,SR,40,響け！模範的あいさつ！,サクラバクシンオー,パワー,,,20,0,0,0,0,0,0,5,0,0,20,0,0,20,8,18,0,0,46,0,0,0,0,0,0,9,友情ボナ,得意率,10,20
響け！模範的あいさつ！45,SR,45,響け！模範的あいさつ！,サクラバクシンオー,パワー,,,20,0,0,0,1,0,0,5,0,0,20,0,0,20,10,20,0,0,50,0,0,0,0,0,0,9,友情ボナ,得意率,10,20
1日の終わりに25,SR,25,1日の終わりに,スペシャルウィーク,パワー,,,20,20,0,0,0,0,0,0,0,0,0,0,0,0,1,5,2,30,0,0,0,0,0,0,0,8,,,,
1日の終わりに30,SR,30,1日の終わりに,スペシャルウィーク,パワー,,,21,23,0,0,0,0,0,0,0,10,0,0,0,0,2,6,2,32,0,0,0,0,0,0,0,8,,,,
1日の終わりに35,SR,35,1日の終わりに,スペシャルウィーク,パワー,,,22,26,0,0,0,0,0,0,0,15,0,0,0,0,3,7,2,35,0,0,0,0,0,0,0,8,トレ効果,初期パワ,5,20
1日の終わりに40,SR,40,1日の終わりに,スペシャルウィーク,パワー,,,23,30,0,0,0,0,0,0,0,20,0,0,0,0,4,8,2,37,0,0,0,0,0,0,0,8,トレ効果,初期パワ,5,20
1日の終わりに45,SR,45,1日の終わりに,スペシャルウィーク,パワー,,,25,30,0,1,0,0,0,0,0,20,0,0,0,0,5,10,2,40,0,0,0,0,0,0,0,8,トレ効果,初期パワ,5,20
ほっと♪きゅーとメモリー25,SR,25,ほっと♪きゅーとメモリー,カレンチャン,スピード,,,15,0,0,0,0,0,0,5,15,0,0,0,0,25,0,0,0,0,50,0,0,0,0,0,0,6,友情ボナ,レースボナ,10,5
ほっと♪きゅーとメモリー30,SR,30,ほっと♪きゅーとメモリー,カレンチャン,スピード,,,16,0,0,0,0,0,0,6,16,0,0,0,0,26,0,0,1,20,53,0,0,0,0,0,0,6,友情ボナ,レースボナ,10,5
ほっと♪きゅーとメモリー35,SR,35,ほっと♪きゅーとメモリー,カレンチャン,スピード,,,18,0,0,0,0,0,0,7,18,0,0,0,0,27,0,0,1,25,57,0,0,0,0,0,0,6,友情ボナ,レースボナ,10,5
ほっと♪きゅーとメモリー40,SR,40,ほっと♪きゅーとメモリー,カレンチャン,スピード,,,20,0,0,0,0,0,0,8,20,0,0,0,0,28,0,0,2,30,61,0,0,0,0,0,0,6,友情ボナ,レースボナ,10,5
ほっと♪きゅーとメモリー45,SR,45,ほっと♪きゅーとメモリー,カレンチャン,スピード,,,20,0,1,0,0,0,0,10,20,0,0,0,0,30,0,0,2,30,65,0,0,0,0,0,0,6,友情ボナ,レースボナ,10,5
ギリギリ!?UMA♡DOL25,SR,25,ギリギリ!?UMA♡DOL,スマートファルコン,根性,,,20,0,0,0,0,0,0,0,0,0,0,25,0,25,0,0,2,40,0,0,0,0,0,0,0,8,,,,
ギリギリ!?UMA♡DOL30,SR,30,ギリギリ!?UMA♡DOL,スマートファルコン,根性,,,21,0,0,0,0,0,0,0,0,0,0,26,0,26,1,5,2,42,0,0,0,0,0,0,0,8,,,,
ギリギリ!?UMA♡DOL35,SR,35,ギリギリ!?UMA♡DOL,スマートファルコン,根性,,,22,0,0,0,0,0,0,0,0,0,0,27,0,27,3,7,2,45,0,0,0,0,0,0,0,8,トレ効果,初期パワ,5,20
ギリギリ!?UMA♡DOL40,SR,40,ギリギリ!?UMA♡DOL,スマートファルコン,根性,,,23,0,0,0,0,0,0,0,0,0,0,28,0,28,5,10,2,47,0,0,0,0,0,0,0,8,トレ効果,初期パワ,5,20
ギリギリ!?UMA♡DOL45,SR,45,ギリギリ!?UMA♡DOL,スマートファルコン,根性,,,25,0,0,0,0,0,0,0,0,0,0,30,0,30,5,10,3,50,0,0,0,0,0,1,0,8,トレ効果,初期パワ,5,20
おてんば魔女、修行中。25,SR,25,おてんば魔女、修行中。,スイープトウショウ,賢さ,,,20,0,0,0,0,0,0,0,20,0,0,0,0,10,5,15,0,0,20,0,0,0,0,0,3,8,トレ効果,初期賢さ,5,20
おてんば魔女、修行中。30,SR,30,おてんば魔女、修行中。,スイープトウショウ,賢さ,,,21,0,0,0,0,0,0,1,21,0,0,0,0,10,6,16,0,0,25,0,0,0,0,0,3,8,トレ効果,初期賢さ,5,20
おてんば魔女、修行中。35,SR,35,おてんば魔女、修行中。,スイープトウショウ,賢さ,,,22,0,0,0,0,0,0,3,22,0,0,0,0,10,7,17,0,0,30,0,0,0,0,0,3,8,トレ効果,初期賢さ,5,20
おてんば魔女、修行中。40,SR,40,おてんば魔女、修行中。,スイープトウショウ,賢さ,,,23,0,0,0,0,0,0,5,23,0,0,0,0,10,8,18,0,0,35,0,0,0,0,0,3,8,トレ効果,初期賢さ,5,20
おてんば魔女、修行中。45,SR,45,おてんば魔女、修行中。,スイープトウショウ,賢さ,,,25,0,0,0,0,0,1,5,25,0,0,0,0,10,10,20,0,0,35,0,0,0,0,0,4,8,トレ効果,初期賢さ,5,20
Step! Smile! Wink!25,SR,25,Step! Smile! Wink!,トウカイテイオー,スタミナ,,,15,0,0,0,0,0,0,5,0,0,0,0,0,0,5,15,2,40,0,0,0,0,0,0,0,7,初期スタ,初期根性,20,20
Step! Smile! Wink!30,SR,30,Step! Smile! Wink!,トウカイテイオー,スタミナ,,,16,0,0,0,0,0,0,6,0,0,0,0,0,10,6,16,2,42,0,0,0,0,0,0,0,7,初期スタ,初期根性,20,20
Step! Smile! Wink!35,SR,35,Step! Smile! Wink!,トウカイテイオー,スタミナ,,,18,0,0,0,0,0,0,7,0,0,0,0,0,15,7,17,2,45,0,0,0,0,0,0,0,7,初期スタ,初期根性,20,20
Step! Smile! Wink!40,SR,40,Step! Smile! Wink!,トウカイテイオー,スタミナ,,,20,0,0,0,0,0,0,8,0,0,0,0,0,20,8,18,2,47,0,0,0,0,0,0,0,7,初期スタ,初期根性,20,20
Step! Smile! Wink!45,SR,45,Step! Smile! Wink!,トウカイテイオー,スタミナ,,,20,0,0,0,0,0,0,10,0,0,0,0,0,20,10,20,3,50,0,0,0,0,0,1,0,7,初期スタ,初期根性,20,20
好きなんだ、ご飯が25,SR,25,好きなんだ、ご飯が,オグリキャップ,根性,,,25,0,0,0,0,0,0,5,0,0,0,0,0,0,1,5,2,30,35,0,0,0,0,0,0,9,パワボナ,レースボナ,1,5
好きなんだ、ご飯が30,SR,30,好きなんだ、ご飯が,オグリキャップ,根性,,,26,0,0,0,0,0,0,5,0,0,0,0,0,10,2,6,2,32,38,0,0,0,0,0,0,9,パワボナ,レースボナ,1,5
好きなんだ、ご飯が35,SR,35,好きなんだ、ご飯が,オグリキャップ,根性,,,27,0,0,0,0,0,0,5,0,0,0,0,0,15,3,8,2,35,42,0,0,0,0,0,0,9,パワボナ,レースボナ,1,5
好きなんだ、ご飯が40,SR,40,好きなんだ、ご飯が,オグリキャップ,根性,,,28,0,0,0,0,0,0,5,0,0,0,0,0,20,5,10,2,37,46,0,0,0,0,0,0,9,パワボナ,レースボナ,1,5
好きなんだ、ご飯が45,SR,45,好きなんだ、ご飯が,オグリキャップ,根性,,,30,0,1,0,0,0,0,5,0,0,0,0,0,20,5,10,2,40,50,0,0,0,0,0,0,9,パワボナ,レースボナ,1,5
金色を目指して25,SR,25,金色を目指して,ゴールドシチー,賢さ,,,25,0,0,0,0,0,0,0,0,0,0,0,15,20,0,0,2,30,20,0,0,0,0,0,3,6,スピボナ,初期賢さ,1,20
金色を目指して30,SR,30,金色を目指して,ゴールドシチー,賢さ,,,26,0,0,0,0,0,0,0,10,0,0,0,16,21,0,0,2,32,25,0,0,0,0,0,3,6,スピボナ,初期賢さ,1,20
金色を目指して35,SR,35,金色を目指して,ゴールドシチー,賢さ,,,27,0,0,0,0,0,0,0,15,0,0,0,18,22,0,0,2,35,30,0,0,0,0,0,3,6,スピボナ,初期賢さ,1,20
金色を目指して40,SR,40,金色を目指して,ゴールドシチー,賢さ,,,28,0,0,0,0,0,0,0,20,0,0,0,20,23,0,0,2,37,35,0,0,0,0,0,3,6,スピボナ,初期賢さ,1,20
金色を目指して45,SR,45,金色を目指して,ゴールドシチー,賢さ,,,30,0,0,0,0,0,1,0,20,0,0,0,20,25,0,0,2,40,35,0,0,0,0,0,4,6,スピボナ,初期賢さ,1,20
ゆるっと、まにまに25,SR,25,ゆるっと、まにまに,セイウンスカイ,賢さ,,,15,40,0,0,0,0,0,5,0,0,0,0,0,25,0,0,0,0,35,0,0,0,0,0,3,7,トレ効果,レースボナ,5,5
ゆるっと、まにまに30,SR,30,ゆるっと、まにまに,セイウンスカイ,賢さ,,,16,42,0,0,0,0,0,5,0,0,0,0,0,26,0,0,1,20,38,0,0,0,0,0,3,7,トレ効果,レースボナ,5,5
